longitude,latitude,date,aet,def,pet,ppt,q,soil,swe,tmax,tmin,tmean
-97.7291666666667,17.0208333333333,1972-06-01,104.5,0,104.5,281.5,14.1,202.2,0,24,9.350000000000009,16.675000000000004
-97.6875,17.0208333333333,1972-06-01,101.2,0,101.2,278.8,13.9,200.8,0,21.519999999999996,7.769999999999996,14.644999999999996
-97.6458333333333,17.0208333333333,1972-06-01,105.1,0,105.1,296.7,14.8,211.3,0,23.39,8.86,16.125
-97.7291666666667,17.0625,1972-06-01,98.6,0,98.6,262.2,13.1,190.1,0,20.260000000000005,7,13.630000000000003
-97.6875,17.0625,1972-06-01,100.8,0,100.8,274.7,13.7,196.4,0,22.03,7.8799999999999955,14.954999999999998
-97.6458333333333,17.0625,1972-06-01,101.8,0,101.8,283.40000000000003,14.2,201.5,0,22.070000000000007,7.930000000000007,15.000000000000007
-97.7291666666667,17.1041666666667,1972-06-01,101.4,0,101.4,257,12.9,178.20000000000002,0,20.92,7.560000000000002,14.240000000000002
-97.6875,17.1041666666667,1972-06-01,99.3,0,99.3,266.90000000000003,13.3,189.6,0,20.39,7.049999999999997,13.719999999999999
-97.6458333333333,17.1041666666667,1972-06-01,98.3,0,98.3,277.8,13.9,200.7,0,19.44,6.510000000000005,12.975000000000003
-97.7291666666667,17.0208333333333,1972-07-01,105.8,0,105.8,156.4,7.800000000000001,245,0,23.040000000000006,9.510000000000003,16.275000000000006
-97.6875,17.0208333333333,1972-07-01,101.6,0,101.6,147.70000000000002,7.4,239.5,0,20.340000000000003,7.820000000000007,14.080000000000005
-97.6458333333333,17.0208333333333,1972-07-01,105.3,0,105.3,145.1,10,241.1,0,22.17,8.86,15.515
-97.7291666666667,17.0625,1972-07-01,98.5,0,98.5,152.20000000000002,7.6,236.2,0,19.14,6.909999999999997,13.024999999999999
-97.6875,17.0625,1972-07-01,101,0,101,146.6,7.300000000000001,234.7,0,20.820000000000007,7.900000000000006,14.360000000000007
-97.6458333333333,17.0625,1972-07-01,101.8,0,101.8,141.8,7.1000000000000005,234.3,0,20.820000000000007,7.909999999999997,14.365000000000002
-97.7291666666667,17.1041666666667,1972-07-01,100.2,0,100.2,150.3,7.5,220.8,0,19.74000000000001,7.400000000000006,13.570000000000007
-97.6875,17.1041666666667,1972-07-01,98.3,0,98.3,145.4,7.300000000000001,229.4,0,19.14,6.909999999999997,13.024999999999999
-97.6458333333333,17.1041666666667,1972-07-01,97.5,0,97.5,143.6,14.5,232.2,0,18.200000000000003,6.290000000000006,12.245000000000005
-97.7291666666667,17.0208333333333,1972-08-01,111.7,1.4,113.1,115.2,5.800000000000001,242.7,0,23.049999999999997,9.120000000000005,16.085
-97.6875,17.0208333333333,1972-08-01,107.3,1.1,108.4,111.1,5.6000000000000005,237.7,0,20.540000000000006,7.329999999999998,13.935000000000002
-97.6458333333333,17.0208333333333,1972-08-01,109.9,2,111.9,112.2,5.6000000000000005,237.7,0,22.290000000000006,8.490000000000009,15.390000000000008
-97.7291666666667,17.0625,1972-08-01,105.3,0.2,105.5,110.5,5.5,235.9,0,19.22,6.490000000000009,12.855000000000004
-97.6875,17.0625,1972-08-01,106.5,1.7000000000000002,108.2,109.2,5.5,231.9,0,21,7.480000000000004,14.240000000000002
-97.6458333333333,17.0625,1972-08-01,107.1,1.7000000000000002,108.8,109.6,5.5,231.4,0,21.03,7.519999999999996,14.274999999999999
-97.7291666666667,17.1041666666667,1972-08-01,106,1.9,107.9,108.6,5.4,218,0,19.870000000000005,6.930000000000007,13.400000000000006
-97.6875,17.1041666666667,1972-08-01,104.8,0.8,105.6,109,5.5,228.1,0,19.290000000000006,6.469999999999999,12.880000000000003
-97.6458333333333,17.1041666666667,1972-08-01,104.3,0,104.3,111.2,6.9,232.2,0,18.340000000000003,5.930000000000007,12.135000000000005
-97.7291666666667,17.0208333333333,1972-09-01,97.3,0,97.3,150.20000000000002,40.3,255.3,0,23.69,10.460000000000008,17.075000000000003
-97.6875,17.0208333333333,1972-09-01,94.4,0,94.4,134,29.1,248.2,0,21.260000000000005,8.820000000000007,15.040000000000006
-97.6458333333333,17.0208333333333,1972-09-01,97.7,0,97.7,129.3,28.3,241.1,0,23.06,9.820000000000007,16.440000000000005
-97.7291666666667,17.0625,1972-09-01,91.6,0,91.6,142.1,37.2,249.3,0,20.06,7.920000000000002,13.99
-97.6875,17.0625,1972-09-01,93.8,0,93.8,132.70000000000002,27.9,243,0,21.799999999999997,8.850000000000009,15.325000000000003
-97.6458333333333,17.0625,1972-09-01,94.6,0,94.6,128.1,28.200000000000003,236.7,0,21.760000000000005,8.920000000000002,15.340000000000003
-97.7291666666667,17.1041666666667,1972-09-01,93.3,0,93.3,140.1,21.6,243.2,0,20.700000000000003,8.350000000000009,14.525000000000006
-97.6875,17.1041666666667,1972-09-01,91.6,0,91.6,136.1,34.9,237.7,0,20.06,7.909999999999997,13.984999999999998
-97.6458333333333,17.1041666666667,1972-09-01,91,0,91,133.70000000000002,42.7,232.2,0,19.15000000000001,7.299999999999997,13.225000000000003
-97.7291666666667,17.0208333333333,1972-10-01,80.7,25.700000000000003,106.4,38.5,1.9,211.2,0,24.90000000000001,9.100000000000009,17.000000000000007
-97.6875,17.0208333333333,1972-10-01,76.7,27.1,103.8,31.700000000000003,1.6,201.6,0,22.36,7.460000000000008,14.910000000000004
-97.6458333333333,17.0208333333333,1972-10-01,78.2,28.6,106.8,30.700000000000003,1.5,192,0,24.159999999999997,8.460000000000008,16.310000000000002
-97.7291666666667,17.0625,1972-10-01,76,24.8,100.8,35.2,1.8,206.7,0,21.070000000000007,6.570000000000007,13.820000000000007
-97.6875,17.0625,1972-10-01,76,26.700000000000003,102.7,31.8,1.6,197.1,0,22.75,7.450000000000003,15.100000000000001
-97.6458333333333,17.0625,1972-10-01,76.4,27.4,103.8,30.700000000000003,1.5,189.5,0,22.78,7.579999999999998,15.18
-97.7291666666667,17.1041666666667,1972-10-01,76.10000000000001,26.700000000000003,102.8,31.8,1.6,197.3,0,21.700000000000003,7.010000000000005,14.355000000000004
-97.6875,17.1041666666667,1972-10-01,75.5,25.5,101,33.4,1.7000000000000002,193.9,0,21.11,6.519999999999996,13.814999999999998
-97.6458333333333,17.1041666666667,1972-10-01,75.10000000000001,25.8,100.9,32.300000000000004,1.6,187.9,0,20.25,6.049999999999997,13.149999999999999
-97.7291666666667,17.0208333333333,1972-11-01,83.2,6.9,90.1,78.30000000000001,3.9,202.3,0,24.19,8.219999999999999,16.205
-97.6875,17.0208333333333,1972-11-01,75.60000000000001,12.6,88.2,63,3.2,185.9,0,21.56,6.659999999999997,14.109999999999998
-97.6458333333333,17.0208333333333,1972-11-01,75.7,13.7,89.4,62,3.1,175.3,0,23.290000000000006,7.3700000000000045,15.330000000000005
-97.7291666666667,17.0625,1972-11-01,79.10000000000001,6.9,86,73.9,3.7,197.8,0,20.17,5.909999999999997,13.04
-97.6875,17.0625,1972-11-01,75.5,10.4,85.9,65.7,3.3000000000000003,184.1,0,21.790000000000006,6.390000000000001,14.090000000000003
-97.6458333333333,17.0625,1972-11-01,72.60000000000001,14.4,87,57.8,2.9000000000000004,171.8,0,21.840000000000003,6.519999999999996,14.18
-97.7291666666667,17.1041666666667,1972-11-01,74.9,12.3,87.2,62.6,3.1,181.9,0,20.790000000000006,6.320000000000007,13.555000000000007
-97.6875,17.1041666666667,1972-11-01,75,10.6,85.60000000000001,64.9,3.2,180.6,0,20.180000000000007,5.780000000000001,12.980000000000004
-97.6458333333333,17.1041666666667,1972-11-01,76,9.9,85.9,67,3.4000000000000004,175.5,0,19.370000000000005,5.450000000000003,12.410000000000004
-97.7291666666667,17.0208333333333,1972-12-01,53.5,41.1,94.6,4.1000000000000005,0.2,152.70000000000002,0,23.790000000000006,5.409999999999997,14.600000000000001
-97.6875,17.0208333333333,1972-12-01,50.400000000000006,41.900000000000006,92.3,4,0.2,139.20000000000002,0,21.260000000000005,4.049999999999997,12.655000000000001
-97.6458333333333,17.0208333333333,1972-12-01,49.8,43.5,93.3,3.5,0.2,128.8,0,22.86,4.540000000000006,13.700000000000003
-97.7291666666667,17.0625,1972-12-01,51.1,39,90.1,4.1000000000000005,0.2,150.6,0,19.879999999999995,3.260000000000005,11.57
-97.6875,17.0625,1972-12-01,49.2,40.5,89.7,3.6,0.2,138.20000000000002,0,21.39,3.549999999999997,12.469999999999999
-97.6458333333333,17.0625,1972-12-01,48.5,42.400000000000006,90.9,3.5,0.2,126.6,0,21.5,3.75,12.625
-97.7291666666667,17.1041666666667,1972-12-01,49.7,42.2,91.9,2.9000000000000004,0.1,134.9,0,20.540000000000006,3.5799999999999983,12.060000000000002
-97.6875,17.1041666666667,1972-12-01,49.400000000000006,40.5,89.9,3.6,0.2,134.5,0,19.94,3.0700000000000074,11.505000000000004
-97.6458333333333,17.1041666666667,1972-12-01,49.7,40.8,90.5,3.9,0.2,129.5,0,19.19,2.9000000000000057,11.045000000000003
-97.7291666666667,17.0208333333333,1973-01-01,50.400000000000006,57.5,107.9,3.5,0.2,105.6,0,24.290000000000006,4.730000000000004,14.510000000000005
-97.6875,17.0208333333333,1973-01-01,46.5,58.2,104.7,2.8000000000000003,0.1,95.4,0,21.61,3.3400000000000034,12.475000000000001
-97.6458333333333,17.0208333333333,1973-01-01,45.3,59.900000000000006,105.2,3.1,0.2,86.5,0,23.120000000000005,3.760000000000005,13.440000000000005
-97.7291666666667,17.0625,1973-01-01,48.1,54.400000000000006,102.5,3.2,0.2,105.5,0,20.340000000000003,2.6599999999999966,11.5
-97.6875,17.0625,1973-01-01,45.6,55.900000000000006,101.5,2.8000000000000003,0.1,95.4,0,21.64,2.859999999999999,12.25
-97.6458333333333,17.0625,1973-01-01,44,58.8,102.8,2.5,0.1,85,0,21.75,2.969999999999999,12.36
-97.7291666666667,17.1041666666667,1973-01-01,45.8,58.5,104.3,2.5,0.1,91.5,0,20.92,3.030000000000001,11.975000000000001
-97.6875,17.1041666666667,1973-01-01,45.5,56.7,102.2,2.5,0.1,91.4,0,20.290000000000006,2.490000000000009,11.390000000000008
-97.6458333333333,17.1041666666667,1973-01-01,45.400000000000006,57.2,102.6,2.8000000000000003,0.1,86.80000000000001,0,19.519999999999996,2.3200000000000074,10.920000000000002
-97.7291666666667,17.0208333333333,1973-02-01,44.1,67.8,111.9,9.9,0.5,70.9,0,24.820000000000007,5.650000000000006,15.235000000000007
-97.6875,17.0208333333333,1973-02-01,38.900000000000006,70.2,109.1,8.9,0.4,65,0,22.370000000000005,4.290000000000006,13.330000000000005
-97.6458333333333,17.0208333333333,1973-02-01,35.1,75.2,110.3,9.5,0.5,60.400000000000006,0,23.97,4.890000000000001,14.43
-97.7291666666667,17.0625,1973-02-01,41.900000000000006,65.4,107.3,7.9,0.4,71,0,21.14,3.760000000000005,12.450000000000003
-97.6875,17.0625,1973-02-01,38.900000000000006,68,106.9,8.4,0.4,64.4,0,22.570000000000007,3.990000000000009,13.280000000000008
-97.6458333333333,17.0625,1973-02-01,34.1,73.7,107.8,8.9,0.4,59.3,0,22.659999999999997,4.180000000000007,13.420000000000002
-97.7291666666667,17.1041666666667,1973-02-01,34.4,75.4,109.8,6,0.30000000000000004,62.8,0,21.85000000000001,4.159999999999997,13.005000000000003
-97.6875,17.1041666666667,1973-02-01,35.9,71.60000000000001,107.5,7.1000000000000005,0.4,62.2,0,21.25,3.6700000000000017,12.46
-97.6458333333333,17.1041666666667,1973-02-01,34.9,72.10000000000001,107,8.3,0.4,59.7,0,20.44,3.460000000000008,11.950000000000005
-97.7291666666667,17.0208333333333,1973-03-01,17.7,123.9,141.6,0.6000000000000001,0,53.7,0,27.31,6.760000000000005,17.035000000000004
-97.6875,17.0208333333333,1973-03-01,15.4,122.4,137.8,0.5,0,50,0,24.790000000000006,5.240000000000009,15.015000000000008
-97.6458333333333,17.0208333333333,1973-03-01,13.9,126.8,140.70000000000002,0.5,0,47,0,26.60000000000001,6.049999999999997,16.325000000000003
-97.7291666666667,17.0625,1973-03-01,18,117.8,135.8,0.4,0,53.400000000000006,0,23.659999999999997,4.6000000000000085,14.130000000000003
-97.6875,17.0625,1973-03-01,15.5,120.6,136.1,0.5,0,49.400000000000006,0,25.08,5.019999999999996,15.049999999999997
-97.6458333333333,17.0625,1973-03-01,13.6,123.9,137.5,0.5,0,46.2,0,25.25,5.180000000000007,15.215000000000003
-97.7291666666667,17.1041666666667,1973-03-01,14.6,124.9,139.5,0.30000000000000004,0,48.5,0,24.480000000000004,5.109999999999999,14.795000000000002
-97.6875,17.1041666666667,1973-03-01,14.7,121.9,136.6,0.4,0,47.900000000000006,0,23.83,4.560000000000002,14.195
-97.6458333333333,17.1041666666667,1973-03-01,14,121.9,135.9,0.5,0,46.2,0,23.010000000000005,4.240000000000009,13.625000000000007
-97.7291666666667,17.0208333333333,1973-04-01,95.4,33.300000000000004,128.70000000000002,92.3,4.6000000000000005,45.900000000000006,0,26.590000000000003,9.129999999999995,17.86
-97.6875,17.0208333333333,1973-04-01,87.80000000000001,37.3,125.1,83.7,4.2,41.7,0,24.120000000000005,7.3700000000000045,15.745000000000005
-97.6458333333333,17.0208333333333,1973-04-01,82.4,45.400000000000006,127.8,78,3.9,38.7,0,25.85000000000001,8.409999999999997,17.130000000000003
-97.7291666666667,17.0625,1973-04-01,93.6,30,123.6,91,4.5,46.2,0,22.980000000000004,6.740000000000009,14.860000000000007
-97.6875,17.0625,1973-04-01,86.5,37.1,123.6,82.2,4.1000000000000005,41,0,24.450000000000003,7.310000000000002,15.880000000000003
-97.6458333333333,17.0625,1973-04-01,80.7,44.1,124.8,76.4,3.8,38,0,24.58,7.450000000000003,16.015
-97.7291666666667,17.1041666666667,1973-04-01,88.80000000000001,39.1,127.9,84.4,4.2,39.900000000000006,0,23.820000000000007,7.290000000000006,15.555000000000007
-97.6875,17.1041666666667,1973-04-01,87.4,36.9,124.3,83.30000000000001,4.2,39.7,0,23.14,6.710000000000008,14.925000000000004
-97.6458333333333,17.1041666666667,1973-04-01,86.10000000000001,37.2,123.3,82,4.1000000000000005,38,0,22.28,6.25,14.265
-97.7291666666667,17.0208333333333,1973-05-01,82.5,51.5,134,78.9,3.9,38.400000000000006,0,26.69,10.290000000000006,18.490000000000002
-97.6875,17.0208333333333,1973-05-01,77.80000000000001,52.7,130.5,75.10000000000001,3.8,35.2,0,24.33,8.64,16.485
-97.6458333333333,17.0208333333333,1973-05-01,76.5,57.8,134.3,74.5,3.7,33,0,26.159999999999997,9.78,17.97
-97.7291666666667,17.0625,1973-05-01,80.7,47.900000000000006,128.6,76.7,3.8,38.400000000000006,0,23.230000000000004,7.939999999999998,15.585
-97.6875,17.0625,1973-05-01,77.10000000000001,52.8,129.9,74.5,3.7,34.7,0,24.74000000000001,8.659999999999997,16.700000000000003
-97.6458333333333,17.0625,1973-05-01,78.30000000000001,52.7,131,76.4,3.8,32.4,0,24.89,8.820000000000007,16.855000000000004
-97.7291666666667,17.1041666666667,1973-05-01,79.2,54.1,133.3,77,3.8,33.9,0,24.08,8.590000000000003,16.335
-97.6875,17.1041666666667,1973-05-01,81.30000000000001,48.5,129.8,79.10000000000001,4,33.6,0,23.44,7.969999999999999,15.705
-97.6458333333333,17.1041666666667,1973-05-01,85.60000000000001,42.5,128.1,84,4.2,32.300000000000004,0,22.540000000000006,7.469999999999999,15.005000000000003
-97.7291666666667,17.0208333333333,1973-06-01,117,0,117,276.6,13.8,184.1,0,24.86,10.090000000000003,17.475
-97.6875,17.0208333333333,1973-06-01,113.1,0,113.1,256.5,12.8,165.8,0,22.379999999999995,8.510000000000005,15.445
-97.6458333333333,17.0208333333333,1973-06-01,117.1,0,117.1,255.9,12.8,159,0,24.260000000000005,9.579999999999998,16.92
-97.7291666666667,17.0625,1973-06-01,110.5,0,110.5,259.5,13,174.5,0,21.120000000000005,7.75,14.435000000000002
-97.6875,17.0625,1973-06-01,112.8,0,112.8,254.7,12.7,163.8,0,22.89,8.620000000000005,15.755000000000003
-97.6458333333333,17.0625,1973-06-01,113.6,0,113.6,246.5,12.3,153,0,22.94,8.659999999999997,15.799999999999999
-97.7291666666667,17.1041666666667,1973-06-01,113.5,0,113.5,256.3,12.8,163.8,0,21.790000000000006,8.329999999999998,15.060000000000002
-97.6875,17.1041666666667,1973-06-01,111,0,111,249.4,12.5,159.5,0,21.269999999999996,7.799999999999997,14.534999999999997
-97.6458333333333,17.1041666666667,1973-06-01,109.6,0,109.6,243.7,12.2,154.20000000000002,0,20.320000000000007,7.25,13.785000000000004
-97.7291666666667,17.0208333333333,1973-07-01,114.8,0,114.8,200.7,14.7,255.3,0,23.840000000000003,10.680000000000009,17.260000000000005
-97.6875,17.0208333333333,1973-07-01,109.8,0,109.8,189.8,9.5,236.3,0,21.14,8.990000000000009,15.065000000000005
-97.6458333333333,17.0208333333333,1973-07-01,113.7,0,113.7,186.8,9.3,222.7,0,22.97,10.040000000000006,16.505000000000003
-97.7291666666667,17.0625,1973-07-01,106.8,0,106.8,189.5,9.5,247.7,0,19.92,8.100000000000009,14.010000000000005
-97.6875,17.0625,1973-07-01,109.4,0,109.4,182.6,9.1,227.9,0,21.61,9.090000000000003,15.350000000000001
-97.6458333333333,17.0625,1973-07-01,110.1,0,110.1,176.70000000000002,8.8,210.7,0,21.61,9.11,15.36
-97.7291666666667,17.1041666666667,1973-07-01,108.8,0,108.8,181.4,9.1,227.3,0,20.510000000000005,8.620000000000005,14.565000000000005
-97.6875,17.1041666666667,1973-07-01,106.6,0,106.6,175.5,8.8,219.6,0,19.909999999999997,8.129999999999995,14.019999999999996
-97.6458333333333,17.1041666666667,1973-07-01,105.5,0,105.5,173.3,8.700000000000001,213.4,0,18.99000000000001,7.510000000000005,13.250000000000007
-97.7291666666667,17.0208333333333,1973-08-01,108.5,0,108.5,263.90000000000003,155.4,255.3,0,22.85000000000001,10.53,16.690000000000005
-97.6875,17.0208333333333,1973-08-01,103.9,0,103.9,246.8,131,248.2,0,20.35000000000001,8.740000000000009,14.545000000000009
-97.6458333333333,17.0208333333333,1973-08-01,107.2,0,107.2,241.7,116.1,241.1,0,22.10000000000001,9.909999999999997,16.005000000000003
-97.7291666666667,17.0625,1973-08-01,100.9,0,100.9,249.5,147,249.3,0,19.019999999999996,7.890000000000001,13.454999999999998
-97.6875,17.0625,1973-08-01,103.5,0,103.5,238.9,120.3,243,0,20.799999999999997,8.89,14.844999999999999
-97.6458333333333,17.0625,1973-08-01,104.2,0,104.2,232.4,102.3,236.7,0,20.83,8.939999999999998,14.884999999999998
-97.7291666666667,17.1041666666667,1973-08-01,103.4,0,103.4,241.7,122.4,243.2,0,19.67,8.340000000000003,14.005000000000003
-97.6875,17.1041666666667,1973-08-01,101,0,101,234.9,115.8,237.7,0,19.090000000000003,7.8799999999999955,13.485
-97.6458333333333,17.1041666666667,1973-08-01,99.8,0,99.8,232.1,113.4,232.2,0,18.15000000000001,7.350000000000008,12.750000000000009
-97.7291666666667,17.0208333333333,1973-09-01,97.1,0,97.1,214,116.9,255.3,0,23.340000000000003,10.799999999999995,17.07
-97.6875,17.0208333333333,1973-09-01,93.9,0,93.9,190.8,96.9,248.2,0,20.90000000000001,9.159999999999997,15.030000000000003
-97.6458333333333,17.0208333333333,1973-09-01,97,0,97,184.1,87.10000000000001,241.1,0,22.700000000000003,10.150000000000006,16.425000000000004
-97.7291666666667,17.0625,1973-09-01,91.4,0,91.4,202.3,110.9,249.3,0,19.700000000000003,8.25,13.975000000000001
-97.6875,17.0625,1973-09-01,93.4,0,93.4,189,95.6,243,0,21.430000000000007,9.180000000000009,15.305000000000007
-97.6458333333333,17.0625,1973-09-01,94,0,94,182.4,88.4,236.7,0,21.39,9.240000000000007,15.315000000000005
-97.7291666666667,17.1041666666667,1973-09-01,93.2,0,93.2,199.2,106,243.2,0,20.33,8.680000000000007,14.505000000000003
-97.6875,17.1041666666667,1973-09-01,91.3,0,91.3,193.7,102.4,237.7,0,19.69,8.230000000000004,13.960000000000003
-97.6458333333333,17.1041666666667,1973-09-01,90.5,0,90.5,190.4,99.9,232.2,0,18.78,7.6200000000000045,13.200000000000003
-97.7291666666667,17.0208333333333,1973-10-01,82.9,19.3,102.2,52.400000000000006,2.6,222.2,0,23.39,9.549999999999995,16.47
-97.6875,17.0208333333333,1973-10-01,77.5,21.6,99.1,42.6,2.1,211.1,0,20.86,7.920000000000002,14.39
-97.6458333333333,17.0208333333333,1973-10-01,78.80000000000001,23.200000000000003,102,40.8,2,201.1,0,22.65000000000001,8.920000000000002,15.785000000000005
-97.7291666666667,17.0625,1973-10-01,77.5,18.7,96.2,47.7,2.4000000000000004,217.1,0,19.570000000000007,7.019999999999996,13.295000000000002
-97.6875,17.0625,1973-10-01,76.7,21.200000000000003,97.9,42.5,2.1,206.6,0,21.24000000000001,7.900000000000006,14.570000000000007
-97.6458333333333,17.0625,1973-10-01,76.7,22.200000000000003,98.9,40.7,2,198.6,0,21.28,8.040000000000006,14.660000000000004
-97.7291666666667,17.1041666666667,1973-10-01,77.2,21.200000000000003,98.4,42.8,2.1,206.7,0,20.200000000000003,7.439999999999998,13.82
-97.6875,17.1041666666667,1973-10-01,76.3,19.9,96.2,44.5,2.2,203.6,0,19.61,6.960000000000008,13.285000000000004
-97.6458333333333,17.1041666666667,1973-10-01,75.5,20.3,95.8,42.6,2.1,197.3,0,18.74000000000001,6.5,12.620000000000005
-97.7291666666667,17.0208333333333,1973-11-01,60.5,33.800000000000004,94.3,14.4,0.7000000000000001,175.3,0,24.790000000000006,7.530000000000001,16.160000000000004
-97.6875,17.0208333333333,1973-11-01,57.400000000000006,34.5,91.9,11.7,0.6000000000000001,164.9,0,22.159999999999997,5.990000000000009,14.075000000000003
-97.6458333333333,17.0208333333333,1973-11-01,57.6,35.7,93.3,11.6,0.6000000000000001,154.60000000000002,0,23.89,6.710000000000008,15.300000000000004
-97.7291666666667,17.0625,1973-11-01,57.6,31.9,89.5,13.9,0.7000000000000001,172.70000000000002,0,20.78,5.189999999999998,12.985
-97.6875,17.0625,1973-11-01,56.400000000000006,33.2,89.60000000000001,12.5,0.6000000000000001,162.10000000000002,0,22.39,5.700000000000003,14.045000000000002
-97.6458333333333,17.0625,1973-11-01,56.1,34.6,90.7,11.2,0.6000000000000001,153.1,0,22.450000000000003,5.8500000000000085,14.150000000000006
-97.7291666666667,17.1041666666667,1973-11-01,57,34,91,12,0.6000000000000001,161.10000000000002,0,21.39,5.590000000000003,13.490000000000002
-97.6875,17.1041666666667,1973-11-01,56.400000000000006,32.800000000000004,89.2,12.7,0.6000000000000001,159.20000000000002,0,20.78,5.079999999999998,12.93
-97.6458333333333,17.1041666666667,1973-11-01,56.5,32.800000000000004,89.30000000000001,13.3,0.7000000000000001,153.4,0,19.980000000000004,4.760000000000005,12.370000000000005
-97.7291666666667,17.0208333333333,1973-12-01,53.3,48.400000000000006,101.7,5.7,0.30000000000000004,127.5,0,22.69,4.109999999999999,13.4
-97.6875,17.0208333333333,1973-12-01,50.7,47.8,98.5,5.800000000000001,0.30000000000000004,119.8,0,20.159999999999997,2.769999999999996,11.464999999999996
-97.6458333333333,17.0208333333333,1973-12-01,49.900000000000006,49.900000000000006,99.8,5.4,0.30000000000000004,109.8,0,21.769999999999996,3.260000000000005,12.515
-97.7291666666667,17.0625,1973-12-01,50.900000000000006,45.5,96.4,5.800000000000001,0.30000000000000004,127.3,0,18.78,1.960000000000008,10.370000000000005
-97.6875,17.0625,1973-12-01,49.5,46.8,96.3,5.300000000000001,0.30000000000000004,117.6,0,20.299999999999997,2.260000000000005,11.280000000000001
-97.6458333333333,17.0625,1973-12-01,49.1,48.3,97.4,5.4,0.30000000000000004,109.1,0,20.409999999999997,2.460000000000008,11.435000000000002
-97.7291666666667,17.1041666666667,1973-12-01,49.8,48.900000000000006,98.7,4.1000000000000005,0.2,115.2,0,19.44,2.280000000000001,10.860000000000001
-97.6875,17.1041666666667,1973-12-01,49.7,46.8,96.5,5.300000000000001,0.30000000000000004,114.6,0,18.85000000000001,1.7800000000000011,10.315000000000005
-97.6458333333333,17.1041666666667,1973-12-01,49.6,47,96.6,6,0.30000000000000004,109.5,0,18.090000000000003,1.6099999999999994,9.850000000000001
-97.7291666666667,17.0208333333333,1974-01-01,47.400000000000006,60.2,107.6,8.9,0.4,88.5,0,24.159999999999997,5.579999999999998,14.869999999999997
-97.6875,17.0208333333333,1974-01-01,44.3,60,104.3,7.5,0.4,82.5,0,21.49000000000001,4.210000000000008,12.850000000000009
-97.6458333333333,17.0208333333333,1974-01-01,43.6,61,104.6,8.8,0.4,74.60000000000001,0,23.03,4.6299999999999955,13.829999999999998
-97.7291666666667,17.0625,1974-01-01,45.5,56.8,102.3,8,0.4,89.4,0,20.230000000000004,3.530000000000001,11.880000000000003
-97.6875,17.0625,1974-01-01,43.1,57.8,100.9,7.5,0.4,81.7,0,21.549999999999997,3.740000000000009,12.645000000000003
-97.6458333333333,17.0625,1974-01-01,41.900000000000006,60.3,102.2,6.9,0.30000000000000004,73.8,0,21.680000000000007,3.859999999999999,12.770000000000003
-97.7291666666667,17.1041666666667,1974-01-01,42.900000000000006,61.1,104,6.300000000000001,0.30000000000000004,78.2,0,20.85000000000001,3.9099999999999966,12.380000000000003
-97.6875,17.1041666666667,1974-01-01,42.8,59,101.8,6.6000000000000005,0.30000000000000004,78,0,20.230000000000004,3.3799999999999955,11.805
-97.6458333333333,17.1041666666667,1974-01-01,43.1,59,102.1,8,0.4,73.9,0,19.47,3.219999999999999,11.344999999999999
-97.7291666666667,17.0208333333333,1974-02-01,32.6,76.80000000000001,109.4,7,0.4,62.6,0,23.78,4.950000000000003,14.365000000000002
-97.6875,17.0208333333333,1974-02-01,29.5,77.10000000000001,106.6,6.5,0.30000000000000004,59.2,0,21.340000000000003,3.6000000000000085,12.470000000000006
-97.6458333333333,17.0208333333333,1974-02-01,26.5,81.60000000000001,108.1,7.1000000000000005,0.4,54.7,0,22.950000000000003,4.200000000000003,13.575000000000003
-97.7291666666667,17.0625,1974-02-01,32.6,72.10000000000001,104.7,5.9,0.30000000000000004,62.5,0,20.11,3.0600000000000023,11.585
-97.6875,17.0625,1974-02-01,29.5,75,104.5,6.5,0.30000000000000004,58.400000000000006,0,21.549999999999997,3.299999999999997,12.424999999999997
-97.6458333333333,17.0625,1974-02-01,26.5,79.10000000000001,105.6,7,0.4,54,0,21.65000000000001,3.490000000000009,12.57000000000001
-97.7291666666667,17.1041666666667,1974-02-01,26.1,81.10000000000001,107.2,4.800000000000001,0.2,56.7,0,20.820000000000007,3.460000000000008,12.140000000000008
-97.6875,17.1041666666667,1974-02-01,27.4,77.7,105.1,5.9,0.30000000000000004,56.2,0,20.24000000000001,2.969999999999999,11.605000000000004
-97.6458333333333,17.1041666666667,1974-02-01,26.8,78,104.8,7,0.4,53.8,0,19.44,2.760000000000005,11.100000000000003
-97.7291666666667,17.0208333333333,1974-03-01,43.2,91.4,134.6,31.200000000000003,1.6,49,0,25.010000000000005,6.159999999999997,15.585
-97.6875,17.0208333333333,1974-03-01,34.800000000000004,95.9,130.70000000000002,23.5,1.2000000000000002,46.6,0,22.49000000000001,4.6299999999999955,13.560000000000002
-97.6458333333333,17.0208333333333,1974-03-01,32.4,101.3,133.70000000000002,22.4,1.1,43.6,0,24.31,5.439999999999998,14.874999999999998
-97.7291666666667,17.0625,1974-03-01,39.3,89.4,128.70000000000002,26.8,1.3,48.6,0,21.36,4,12.68
-97.6875,17.0625,1974-03-01,36.8,92.2,129,25.6,1.3,45.900000000000006,0,22.78,4.409999999999997,13.594999999999999
-97.6458333333333,17.0625,1974-03-01,32.4,98.1,130.5,22.5,1.1,43,0,22.950000000000003,4.579999999999998,13.765
